Flood_Event_ID,Facility_ID,Observation_Date,Day_Since_Event,Occupancy_Type,Foundation_Type,Gross_Floor_Area_m2,Peak_Inundation_Depth_above_Grade_m,Flood_Duration_hr,Flow_Velocity_m_per_s,Structural_Condition_Index,First_Floor_Elevation_above_Grade_m,Flood_Damage_Resistant_Materials_Share_pct,Contractor_Crew_Availability_pct,Utility_Service_Availability_pct,Drying_and_Cleanup_Progress_pct,Functional_Recovery_Ratio_pct
EVT03,FAC016,2021-07-31,17,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,57.9,67.0,75.9,57.58
EVT03,FAC016,2021-08-01,18,Office,NaN,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,61.3,64.3,78.0,59.15
EVT03,FAC016,2021-08-02,19,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,69.4,60.3,81.0,60.99
EVT03,FAC016,2021-08-03,20,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,66.9,69.0,77.0,62.22
EVT03,FAC016,2021-08-04,21,Office,Raised slab,3166.9,NaN,121.7,0.85,63.7,0.49,53.3,70.1,63.9,77.8,63.17
EVT03,FAC016,2021-08-05,22,Office,Raised slab,NaN,1.81,121.7,0.85,63.7,0.49,53.3,68.4,63.5,79.1,63.37
EVT03,FAC016,2021-08-06,23,Office,Raised slab,3166.9,1.81,NaN,0.85,63.7,0.49,53.3,69.4,NaN,88.7,64.49
EVT03,FAC016,2021-08-07,24,Office,Raised slab,3166.9,1.81,NaN,0.85,63.7,0.49,53.3,73.9,62.4,85.4,66.56
EVT03,FAC016,2021-08-08,25,Office,Raised slab,3166.9,1.81,NaN,0.85,63.7,0.49,53.3,75.7,65.0,85.6,67.71
EVT03,FAC016,2021-08-09,26,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,69.2,65.7,84.0,67.71
EVT03,FAC016,2021-08-10,27,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,69.2,70.3,90.4,68.38
EVT03,FAC016,2021-08-11,28,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,71.5,67.1,89.6,70.33
EVT03,FAC016,2021-08-12,29,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,67.6,61.3,82.8,71.08
EVT03,FAC016,2021-08-13,30,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,68.1,64.9,93.4,71.86
EVT03,FAC016,2021-08-14,31,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,73.9,57.1,86.8,71.86
EVT03,FAC016,2021-08-15,32,Office,NaN,NaN,1.81,NaN,0.85,63.7,0.49,53.3,73.8,59.6,88.8,72.72
EVT03,FAC016,2021-08-16,33,NaN,Raised slab,NaN,1.81,121.7,0.85,63.7,0.49,53.3,69.4,68.1,89.2,72.85
EVT03,FAC016,2021-08-17,34,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,67.6,64.4,88.4,72.85
EVT03,FAC017,2021-07-14,0,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,7.5,20.2,7.8,24.16
EVT03,FAC017,2021-07-15,1,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,10.9,19.8,7.6,24.16
EVT03,FAC017,2021-07-16,2,Office,Slab-on-grade,6338.6,NaN,115.1,1.53,88.2,0.0,47.7,10.6,19.9,14.7,24.16
EVT03,FAC017,2021-07-17,3,Office,Slab-on-grade,NaN,3.86,NaN,1.53,88.2,0.0,47.7,9.2,30.2,17.8,24.16
EVT03,FAC017,2021-07-18,4,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,NaN,47.7,21.2,25.7,13.2,24.16
EVT03,FAC017,2021-07-19,5,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,20.0,NaN,25.5,24.16
EVT03,FAC017,2021-07-20,6,Office,Slab-on-grade,6338.6,NaN,115.1,1.53,88.2,0.0,47.7,26.0,32.8,23.7,24.91
EVT03,FAC017,2021-07-21,7,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,31.7,44.2,21.1,25.15
EVT03,FAC017,2021-07-22,8,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,36.4,NaN,26.7,25.15
EVT03,FAC017,2021-07-23,9,Office,Slab-on-grade,NaN,3.86,115.1,1.53,88.2,NaN,47.7,NaN,NaN,33.8,25.59
EVT03,FAC017,2021-07-24,10,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,44.2,48.9,34.5,26.48
EVT03,FAC017,2021-07-25,11,Office,Slab-on-grade,6338.6,3.86,115.1,NaN,88.2,0.0,47.7,44.2,44.9,43.5,27.55
EVT03,FAC017,2021-07-26,12,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,47.0,54.8,46.2,29.57
EVT03,FAC017,2021-07-27,13,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,51.4,52.0,52.3,30.98
EVT03,FAC017,2021-07-28,14,NaN,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,54.3,55.0,53.2,32.13
EVT03,FAC017,2021-07-29,15,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,NaN,0.0,47.7,54.3,63.5,56.4,34.95
EVT03,FAC017,2021-07-30,16,Office,Slab-on-grade,6338.6,3.86,115.1,NaN,88.2,0.0,47.7,54.1,62.3,61.3,37.33
EVT03,FAC017,2021-07-31,17,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,NaN,0.0,47.7,58.5,64.0,62.8,40.29
EVT03,FAC017,2021-08-01,18,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,66.9,59.3,68.9,43.9
EVT03,FAC017,2021-08-02,19,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,65.9,61.1,71.2,45.95
EVT03,FAC017,2021-08-03,20,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,63.2,59.6,72.2,47.79
EVT03,FAC017,2021-08-04,21,Office,Slab-on-grade,6338.6,3.86,115.1,NaN,88.2,0.0,NaN,61.9,57.1,74.8,49.14
EVT03,FAC017,2021-08-05,22,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,63.2,60.0,78.7,50.96
EVT03,FAC017,2021-08-06,23,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,65.8,62.3,79.0,53.31
EVT03,FAC017,2021-08-07,24,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,NaN,64.9,78.4,55.35
EVT03,FAC017,2021-08-08,25,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,62.0,68.6,75.6,57.48
EVT03,FAC017,2021-08-09,26,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,66.1,61.3,83.8,58.15
EVT03,FAC017,2021-08-10,27,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,63.9,60.2,NaN,58.26
EVT03,FAC017,2021-08-11,28,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,66.1,NaN,82.2,58.46
EVT03,FAC017,2021-08-12,29,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,70.3,63.3,83.7,58.46
EVT03,FAC017,2021-08-13,30,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,67.4,NaN,80.7,58.97
EVT03,FAC017,2021-08-14,31,Office,NaN,6338.6,3.86,115.1,NaN,88.2,0.0,47.7,64.9,52.3,88.1,58.97
EVT03,FAC017,2021-08-15,32,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,74.6,66.9,84.2,60.33
EVT03,FAC017,2021-08-16,33,Office,Slab-on-grade,6338.6,3.86,NaN,1.53,88.2,0.0,47.7,67.9,64.2,83.0,60.69
EVT03,FAC017,2021-08-17,34,Office,Slab-on-grade,6338.6,3.86,115.1,1.53,88.2,0.0,47.7,69.6,NaN,93.7,63.45
EVT03,FAC018,2021-07-14,0,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,11.6,57.0,9.9,69.18
EVT03,FAC018,2021-07-15,1,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,7.9,51.7,15.7,69.18
EVT03,FAC018,2021-07-16,2,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,17.0,57.1,18.7,69.18
EVT03,FAC018,2021-07-17,3,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,14.4,60.9,19.3,70.34
EVT03,FAC018,2021-07-18,4,NaN,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,19.5,62.3,26.7,70.64
EVT03,FAC018,2021-07-19,5,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,24.1,59.8,27.4,70.64
EVT03,FAC018,2021-07-20,6,Warehouse,Pile/Pier,34130.6,NaN,NaN,1.08,63.8,2.16,NaN,31.8,53.9,NaN,70.81
EVT03,FAC018,2021-07-21,7,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,35.9,60.6,38.7,70.81
EVT03,FAC018,2021-07-22,8,Warehouse,Pile/Pier,34130.6,NaN,115.7,1.08,63.8,2.16,75.4,39.3,57.1,43.2,70.81
EVT03,FAC018,2021-07-23,9,Warehouse,Pile/Pier,NaN,2.77,115.7,1.08,63.8,2.16,75.4,38.0,58.1,48.9,71.24
EVT03,FAC018,2021-07-24,10,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,NaN,75.4,46.6,68.5,53.0,71.24
EVT03,FAC018,2021-07-25,11,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,50.2,NaN,58.2,71.24
EVT03,FAC018,2021-07-26,12,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,45.8,71.0,61.6,71.24
EVT03,FAC018,2021-07-27,13,Warehouse,NaN,34130.6,2.77,NaN,1.08,NaN,2.16,75.4,47.2,64.0,65.5,71.3
EVT03,FAC018,2021-07-28,14,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,63.2,63.1,75.3,71.83
EVT03,FAC018,2021-07-29,15,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,NaN,75.4,55.4,59.1,75.6,73.05
EVT03,FAC018,2021-07-30,16,NaN,Pile/Pier,34130.6,NaN,115.7,1.08,NaN,2.16,75.4,54.4,NaN,74.7,73.52
EVT03,FAC018,2021-07-31,17,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,56.5,61.4,NaN,73.76
EVT03,FAC018,2021-08-01,18,Warehouse,Pile/Pier,NaN,2.77,115.7,1.08,63.8,2.16,75.4,57.5,69.9,82.9,74.11
EVT03,FAC018,2021-08-02,19,Warehouse,NaN,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,52.4,55.2,86.9,74.11
EVT03,FAC018,2021-08-03,20,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,68.5,71.4,87.6,75.31
EVT03,FAC018,2021-08-04,21,Warehouse,Pile/Pier,34130.6,NaN,115.7,1.08,63.8,2.16,75.4,68.2,67.5,89.1,75.95
EVT03,FAC018,2021-08-05,22,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,65.2,58.5,90.8,75.95
EVT03,FAC018,2021-08-06,23,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,65.0,72.4,91.3,77.6
EVT03,FAC018,2021-08-07,24,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,63.0,61.2,93.7,77.6
EVT03,FAC018,2021-08-08,25,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,NaN,2.16,75.4,63.8,55.4,88.7,77.6
EVT03,FAC018,2021-08-09,26,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,62.2,69.2,93.9,78.73
EVT03,FAC018,2021-08-10,27,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,57.9,65.7,89.1,78.73
EVT03,FAC018,2021-08-11,28,NaN,NaN,34130.6,NaN,115.7,1.08,63.8,2.16,75.4,66.7,NaN,92.4,78.73
EVT03,FAC018,2021-08-12,29,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,69.6,71.2,91.6,78.73
EVT03,FAC018,2021-08-13,30,Warehouse,NaN,34130.6,NaN,115.7,1.08,63.8,NaN,75.4,61.5,61.1,98.0,79.03
EVT03,FAC018,2021-08-14,31,NaN,Pile/Pier,34130.6,2.77,115.7,NaN,63.8,2.16,75.4,63.1,64.1,100.0,79.03
EVT03,FAC018,2021-08-15,32,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,61.9,58.7,95.2,79.03
EVT03,FAC018,2021-08-16,33,Warehouse,Pile/Pier,34130.6,2.77,115.7,NaN,63.8,2.16,75.4,65.7,59.2,94.1,79.1
EVT03,FAC018,2021-08-17,34,Warehouse,Pile/Pier,34130.6,2.77,115.7,1.08,63.8,2.16,75.4,66.0,NaN,90.3,79.1
EVT04,FAC019,2023-07-27,0,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,7.7,8.5,11.6,18.7
EVT04,FAC019,2023-07-28,1,Office,Slab-on-grade,4323.0,NaN,122.8,1.78,72.1,NaN,30.5,NaN,4.5,14.8,20.8
EVT04,FAC019,2023-07-29,2,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,10.5,12.7,NaN,23.33
EVT04,FAC019,2023-07-30,3,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,13.6,15.8,11.5,24.93
EVT04,FAC019,2023-07-31,4,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,11.6,18.3,16.1,25.47
EVT04,FAC019,2023-08-01,5,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,25.3,29.2,16.0,25.47
EVT04,FAC019,2023-08-02,6,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,NaN,30.3,NaN,25.47
EVT04,FAC019,2023-08-03,7,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,NaN,0.32,30.5,28.6,33.8,26.7,25.47
EVT04,FAC019,2023-08-04,8,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,34.8,44.3,NaN,29.52
EVT04,FAC019,2023-08-05,9,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,NaN,53.4,NaN,32.11
EVT04,FAC019,2023-08-06,10,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,43.4,NaN,30.0,32.11
EVT04,FAC019,2023-08-07,11,NaN,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,38.0,NaN,36.6,32.91
EVT04,FAC019,2023-08-08,12,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,46.2,64.6,36.7,34.31
EVT04,FAC019,2023-08-09,13,Office,Slab-on-grade,NaN,4.28,122.8,1.78,72.1,0.32,30.5,49.9,74.1,43.2,34.99
EVT04,FAC019,2023-08-10,14,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,47.5,70.5,48.5,35.77
EVT04,FAC019,2023-08-11,15,Office,Slab-on-grade,4323.0,NaN,122.8,1.78,NaN,0.32,30.5,54.9,79.4,48.4,38.51
EVT04,FAC019,2023-08-12,16,Office,NaN,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,51.6,81.7,55.0,40.89
EVT04,FAC019,2023-08-13,17,Office,Slab-on-grade,4323.0,NaN,122.8,1.78,72.1,NaN,30.5,57.4,78.7,55.9,42.38
EVT04,FAC019,2023-08-14,18,Office,NaN,4323.0,4.28,122.8,NaN,72.1,0.32,30.5,57.3,80.3,56.3,43.91
EVT04,FAC019,2023-08-15,19,Office,Slab-on-grade,4323.0,NaN,122.8,1.78,NaN,0.32,30.5,61.2,85.8,66.2,46.65
EVT04,FAC019,2023-08-16,20,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,NaN,50.7,85.9,68.1,49.18
EVT04,FAC019,2023-08-17,21,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,54.5,81.5,NaN,50.76
EVT04,FAC019,2023-08-18,22,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,63.2,85.7,69.2,52.42
EVT04,FAC019,2023-08-19,23,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,NaN,56.6,90.4,70.8,52.99
EVT04,FAC019,2023-08-20,24,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,NaN,51.8,88.4,76.4,55.1
EVT04,FAC019,2023-08-21,25,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,NaN,83.7,74.1,56.86
EVT04,FAC019,2023-08-22,26,Office,Slab-on-grade,4323.0,NaN,122.8,1.78,72.1,0.32,30.5,62.8,84.1,80.4,57.32
EVT04,FAC019,2023-08-23,27,NaN,Slab-on-grade,4323.0,4.28,NaN,1.78,NaN,0.32,30.5,63.0,93.0,76.8,60.43
EVT04,FAC019,2023-08-24,28,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,62.9,91.2,74.4,60.59
EVT04,FAC019,2023-08-25,29,NaN,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,60.9,NaN,79.5,60.59
EVT04,FAC019,2023-08-26,30,NaN,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,62.5,90.9,79.7,63.31
EVT04,FAC019,2023-08-27,31,NaN,NaN,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,59.8,82.8,77.1,64.35
EVT04,FAC019,2023-08-28,32,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,57.6,81.9,78.3,65.06
EVT04,FAC019,2023-08-29,33,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,63.4,87.1,81.4,66.7
EVT04,FAC019,2023-08-30,34,Office,Slab-on-grade,4323.0,4.28,122.8,1.78,72.1,0.32,30.5,64.9,84.5,83.8,67.99
EVT04,FAC020,2023-07-27,0,Office,Slab-on-grade,4158.8,3.6,NaN,1.14,87.5,0.34,43.2,6.0,NaN,8.2,26.32
EVT04,FAC020,2023-07-28,1,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,3.8,15.5,7.7,26.32
EVT04,FAC020,2023-07-29,2,Office,Slab-on-grade,4158.8,3.6,120.8,NaN,87.5,0.34,43.2,9.8,22.3,13.2,26.41
EVT04,FAC020,2023-07-30,3,Office,Slab-on-grade,NaN,3.6,120.8,1.14,87.5,0.34,43.2,12.9,17.6,13.9,26.41
EVT04,FAC020,2023-07-31,4,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,18.5,25.4,20.7,26.51
EVT04,FAC020,2023-08-01,5,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,NaN,0.34,43.2,25.1,38.1,19.9,27.65
EVT04,FAC020,2023-08-02,6,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,23.8,36.7,21.2,28.17
EVT04,FAC020,2023-08-03,7,Office,Slab-on-grade,NaN,3.6,120.8,1.14,87.5,0.34,43.2,30.1,43.8,25.2,28.17
EVT04,FAC020,2023-08-04,8,Office,Slab-on-grade,4158.8,NaN,120.8,1.14,87.5,NaN,43.2,29.6,NaN,26.3,28.17
EVT04,FAC020,2023-08-05,9,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,38.8,56.6,36.4,28.69
EVT04,FAC020,2023-08-06,10,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,42.1,59.5,47.6,30.05
EVT04,FAC020,2023-08-07,11,Office,Slab-on-grade,4158.8,NaN,120.8,1.14,87.5,0.34,43.2,43.9,65.1,42.0,32.75
EVT04,FAC020,2023-08-08,12,Office,Slab-on-grade,4158.8,3.6,120.8,NaN,87.5,0.34,43.2,41.5,71.3,51.9,34.7
EVT04,FAC020,2023-08-09,13,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,47.6,72.5,NaN,36.91
EVT04,FAC020,2023-08-10,14,Office,Slab-on-grade,NaN,3.6,120.8,1.14,87.5,0.34,43.2,55.7,73.8,60.8,39.77
EVT04,FAC020,2023-08-11,15,Office,Slab-on-grade,4158.8,3.6,120.8,NaN,87.5,0.34,43.2,45.1,77.5,66.9,42.95
EVT04,FAC020,2023-08-12,16,NaN,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,54.1,80.4,59.8,46.2
EVT04,FAC020,2023-08-13,17,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,NaN,52.4,82.0,68.0,48.35
EVT04,FAC020,2023-08-14,18,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,60.1,84.0,64.5,51.49
EVT04,FAC020,2023-08-15,19,Office,Slab-on-grade,NaN,3.6,120.8,1.14,87.5,0.34,43.2,53.8,86.2,80.6,55.07
EVT04,FAC020,2023-08-16,20,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,57.0,85.0,77.0,57.12
EVT04,FAC020,2023-08-17,21,Office,Slab-on-grade,NaN,3.6,120.8,1.14,87.5,0.34,NaN,53.4,NaN,83.9,58.42
EVT04,FAC020,2023-08-18,22,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,59.8,86.2,82.9,60.66
EVT04,FAC020,2023-08-19,23,NaN,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,NaN,43.2,58.7,80.9,83.3,62.66
EVT04,FAC020,2023-08-20,24,Office,Slab-on-grade,4158.8,3.6,NaN,1.14,87.5,0.34,43.2,54.1,87.2,82.2,64.61
EVT04,FAC020,2023-08-21,25,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,NaN,86.4,NaN,67.06
EVT04,FAC020,2023-08-22,26,Office,Slab-on-grade,4158.8,3.6,120.8,NaN,87.5,0.34,43.2,61.0,85.6,82.0,68.1
EVT04,FAC020,2023-08-23,27,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,62.7,89.9,91.7,69.09
EVT04,FAC020,2023-08-24,28,Office,NaN,4158.8,3.6,NaN,NaN,87.5,0.34,43.2,53.3,NaN,92.7,70.02
EVT04,FAC020,2023-08-25,29,NaN,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,55.8,83.9,92.7,71.41
EVT04,FAC020,2023-08-26,30,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,NaN,43.2,61.6,89.4,95.3,72.93
EVT04,FAC020,2023-08-27,31,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,NaN,67.8,88.0,87.9,74.16
EVT04,FAC020,2023-08-28,32,NaN,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,60.0,84.5,89.7,74.44
EVT04,FAC020,2023-08-29,33,Office,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,58.1,88.1,91.8,75.13
EVT04,FAC020,2023-08-30,34,NaN,Slab-on-grade,4158.8,3.6,120.8,1.14,87.5,0.34,43.2,60.5,92.4,NaN,75.4
EVT04,FAC021,2023-07-27,0,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,6.7,47.0,10.4,49.99
EVT04,FAC021,2023-07-28,1,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,11.2,43.2,NaN,49.99
EVT04,FAC021,2023-07-29,2,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,NaN,7.2,49.4,16.5,49.99
EVT04,FAC021,2023-07-30,3,School,Pile/Pier,7509.2,2.65,NaN,1.25,67.5,1.48,NaN,17.4,46.4,15.6,50.76
EVT04,FAC021,2023-07-31,4,NaN,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,NaN,65.0,NaN,51.41
EVT04,FAC021,2023-08-01,5,NaN,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,20.2,58.7,23.3,51.7
EVT04,FAC021,2023-08-02,6,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,23.6,66.7,32.9,52.92
EVT04,FAC021,2023-08-03,7,School,NaN,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,33.6,72.8,NaN,53.11
EVT04,FAC021,2023-08-04,8,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,33.0,75.4,36.8,53.11
EVT04,FAC021,2023-08-05,9,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,39.8,79.4,36.4,54.03
EVT04,FAC021,2023-08-06,10,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,41.2,73.4,46.0,54.59
EVT04,FAC021,2023-08-07,11,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,43.5,79.4,NaN,55.07
EVT04,FAC021,2023-08-08,12,School,Pile/Pier,7509.2,2.65,143.6,NaN,67.5,1.48,60.3,45.2,77.0,49.4,55.48
EVT04,FAC021,2023-08-09,13,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,NaN,60.3,42.6,80.5,57.6,56.14
EVT04,FAC021,2023-08-10,14,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,50.8,87.1,60.5,57.73
EVT04,FAC021,2023-08-11,15,School,NaN,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,50.0,89.4,71.6,58.87
EVT04,FAC021,2023-08-12,16,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,48.5,92.7,66.2,61.43
EVT04,FAC021,2023-08-13,17,NaN,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,53.4,80.6,73.4,63.14
EVT04,FAC021,2023-08-14,18,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,52.0,87.5,76.9,64.56
EVT04,FAC021,2023-08-15,19,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,53.9,83.5,74.4,65.22
EVT04,FAC021,2023-08-16,20,School,Pile/Pier,7509.2,NaN,143.6,1.25,67.5,1.48,60.3,54.0,89.9,77.3,67.01
EVT04,FAC021,2023-08-17,21,School,Pile/Pier,7509.2,2.65,NaN,1.25,67.5,1.48,60.3,51.6,94.3,83.5,68.69
EVT04,FAC021,2023-08-18,22,NaN,Pile/Pier,7509.2,2.65,143.6,NaN,67.5,1.48,60.3,58.4,83.8,87.2,71.11
EVT04,FAC021,2023-08-19,23,School,NaN,7509.2,2.65,NaN,1.25,67.5,1.48,60.3,51.9,82.7,85.3,71.94
